title,sub-title,ref,new_price,reserved_status,geo
Cartier,"AMULETTE DE CARTIER NECKLACE, SMALL MODEL",B3047200,3850,,Москва
Cartier,КОЛЬЕ PANTHÈRE DE CARTIER,N7424210-SILK,22000,,Москва
DeRosa,SAPPHIRE EARRINGS 5.7 CT,E186911717,18200,,Москва
DeRosa,RUBY ROUND EARRINGS 2.03 - 2.02 CT,E184711282,34000,,Москва
Pasquale Bruni,RING,PASQUALE BRUNI,6500,,Москва
Adler,БРАСЛЕТ С САПФИРАМИ,ADL SAPPH DIAM,4850,,Москва
Tiffany & Co,"T SMILE PENDANT, LARGE",60011655,5100,,Москва
Graff,"WHITE GOLD, SOLITAIRE DIAMOND RING 1.52 CT H/VVS2",GR 1.52 CT H/VVS2 EX/EX/EX,21000,,Санкт-Петербург
Faberge,Faberge Moonstone Set (Limited edition),Faberge Moonstone Set,9800,,Москва
Faberge,Limitierte Faberge-Ohrclips,faberge earrings 26/300,3200,,Москва
Cartier,PANTHÈRE DE CARTIER RING (SIZE 49),N4765500-49,14500,,Москва
No name,КОЛЬЦО RALFDIAMONDS С ИЗУМРУДОМ 10 СТ И БРИЛЛИАНТАМИ,Em.10 CT,42000,,Москва
Graff,Wild Flower Diamond Sautoir Necklace,RGN718,35500,,Москва
Cartier,"LOVE RING, PLATINUM (SIZE 65)",B4084900-65,4000,,Москва
Pasquale Bruni,"PETIT GARDEN RING, MEDIUM FLOWER",15370B,5870,,Москва
Chopard,BLUE TOPAZ & DIAMOND RING,BLUE TOPAZ,3100,,Москва
Chopard,BLUE TOPAZ & DIAMOND RING,BLUE TOPAZ,2900,,Москва
Carrera y Carrera,MUSICA EARRINGS,Carrera y Carrera Aqua,3990,,Москва
Chopard,HAPPY SPIRIT PENDANT,798232-9001,5176,,Москва
DeRosa,TWO HEARTS BANGLE. DIAMONDS. YELLOW GOLD,B9310328,2300,,Ташкент
Cartier,LOVE BRACELET (SIZE 21),B6032521,7870,,Москва
Cartier,"LOVE BRACELET, YELLOW GOLD, DIAMONDS (SIZE 16)",N6710616,32100,,Москва
Harry Winston,Кольцо с бриллиантами,101499,12800,,Москва
Chopard,"HAPPY DIAMONDS ZODIAC PENDANT, YELLOW GOLD",79/5927-20,2020,Зарезервировано,
No name,ПОДВЕСКА С БРИЛЛИАНТОМ 1.01 CT J/SI1,1.01 CT J/SI1,3200,,Москва
Van Cleef & Arpels,MIMI NERVAL RING. LARGE MODEL,VINTAGE COLLECTION,16200,,Москва
No name,КОЛЬЦО С БРИЛЛИАНТОМ 1.51 CT F/VS2,1.51 ct Cushion Modified Brilliant,12200,,Москва
No name,КОЛЬЦО С БРИЛЛИАНТОМ 3.01 CT I/VS2,Round 3.02 I/VS2,35300,,Москва
Graff,Triple Pavé Butterfly Diamond Drop Earrings,RGE836,38320,,Москва
No name,FANCY VERY LIGHT YELLOW DIAMOND NECKLACE 23.55 CT,19.98 CT,26700,,Москва
No name,СЕРЬГИ С БРИЛЛИАНТАМИ 3.07 CT K/SI1 - 3.01 K/SI2,3.07 CT K/SI1 - 3.01 K/SI2,44500,,Санкт-Петербург
No name,ПОДВЕСКА С БРИЛЛИАНТОМ 1.50 CT K/VS1,1.50 CT K/VS1,6700,,Москва
No name,С БРИЛЛИАНТОМ 2.05 CT F/SI1,Round 2.05 CT F/SI1,20500,,Москва
Mercury,"FLOWER RING, PEARL AND DIAMONDS, WHITE GOLD",MR22998/PRL10/FL,5300,,Санкт-Петербург
Mercury,CLASSIC DIAMOND RING 1.04 CT E/VVS1,MR100WRDP,11900,,Санкт-Петербург
Chaumet,LIENS RING,Chaumet Ring Liens,3500,,Москва
Chopard,ICE CUBE RING,82/3795,1700,,Москва
Stefan Hafner,DIAMOND EARRINGS,3861AL,3050,,Москва
RalfDiamonds,DIAMOND SET 4.94 CT-8.30 CT,RalfSET 110524,14300,,Москва
No name,Tiffany Diamonds' Earrings 2.05-2.08 ct,t&Co diamonds 2.05-2.08,33000,,Москва
Harry Winston,DIAMOND CLUSTER PENDANT,302031,14700,,Москва
RalfDiamonds,DIAMOND RING 2.00 CT,2.00 CT 0805,16340,,Москва
No name,КОЛЬЦО С БРИЛЛИАНТОМ 5.03 CT FANCY BROWN -YELLOW,5.03 FBY,35000,,Москва
RalfDiamonds,RUBY & DIAMOND CHANDELIER EARRINGS,chandelier earrings,17500,,Москва
No name,С БРИЛЛИАНТОМ 2.00 СТ Q-R/SI1,2.00 СТ,8200,,Санкт-Петербург
No name,С БРИЛЛИАНТОМ 1.13 СТ G/VS1,1.13 СТ G/VS1,7900,,Москва
DeRosa,RUBY PEAR EARRINGS 6.06 CT,E686790,24500,,Москва
Cartier,TRINITY EARRINGS,N8500300,8050,,Санкт-Петербург
DeRosa,Spessartite earrings 2.76-2.77 ct,E8881271,5500,,Москва
DeRosa,Emerald earring 3.73-2.91 ct Zambia,E148816935,21900,,Москва
DeRosa,SAPPHIRE EARRINGS 2.61-3.12 CT,E10131135,19700,,Москва
DeRosa,Emerald ring 5.90 ct,R115511447,22000,,Москва
DeRosa,Aquamarine ring 8.61 ct,R115115812,10600,,Москва
DeRosa,"Aquamarine and Diamond ring 11,7 ct",R17224243,12900,,Москва
DeRosa,Rubellite Ring 3.64 ct,R7926242,6850,,Москва
Hermès,"FINESSE PENDANT, WHITE GOLD",H219310B 00,5080,,Москва
Van Cleef & Arpels,SOCRATE BETWEEN THE FINGER RING,VCARB14500,13000,,Москва
Ювелирные украшения,БРАСЛЕТ С БРИЛЛИАНТАМ 8.82 СТ,8.82 СТ,12300,,Санкт-Петербург
Bvlgari,B.ZERO1,bvlgari21201106,2600,,Москва
No name,СЕРЬГИ С РУБИНАМИ 2.60 СТ И БРИЛЛИАНТАМИ 1.13 СТ,2.60 СТ,3100,,Санкт-Петербург
RalfDiamonds,HEART AQUAMARINE AND DIAMOND PAVE RING,RDR 2.56 СТ,1870,Зарезервировано,
Van Cleef & Arpels,"VINTAGE ALHAMBRA LONG NECKLACE, 20 MOTIFS. TURQUOISE",VCARP7RN00,44500,,Москва
Chopard,HAPPY CLOWN PENDANT,CHOPARD Happy Clown Pendant,3600,,Москва
RalfDiamonds,ETERNITY DIAMOND RING 1.81 CT,RDR 1.81 CT,3200,,Санкт-Петербург
Graff,"PRINCESS DIAMOND 3.17 CT ETERNITY RING, WHITE GOLD",3.17 CT,19700,,Санкт-Петербург
Stefan Hafner,Stefan Hafner Astrakhan Bracelet,Stefan Hafner,7000,,Москва
Chopard,VERY CHOPARD RING,827771-1110,2120,,Санкт-Петербург
No name,"DIAMOND LETTERS COLLECTION, LETTER ""H' PENDANT",0.79 СТ,3080,,Санкт-Петербург
Boucheron,QUATRE RADIANT EDITION SMALL RING,JRG02486,5500,,Москва
Graff,BEZEL SET RUBY AND DIAMOND WEDDING RING,BEZEL SET RUBY AND DIAMOND RING,5625,,Санкт-Петербург
Stefan Hafner,Diamond Large Swirl Necklace,3851A1,6500,,Москва
Carrera y Carrera,BAILE DE MARIPOSAS RING,328121,4100,,Москва
Boucheron,BELOVED WEDDING BAND RING,JAL00230,3095,,Санкт-Петербург
Chopard,"ICE CUBE RING, YELLOW GOLD, DIAMONDS",827702,3160,,Санкт-Петербург
Piaget,КОЛЬЕ PIAGET POSESSION NECKLACE,Piaget Posession,10500,,Москва
No name,Diamond Ring 1.01 ct D/VVS1,1.01 D/VVS1 180424,9700,,Москва
No name,DIAMOND RING  1.00 CT F/VVS1,180424 1ct f/vvs1,7500,,Москва
No name,С БРИЛЛИАНТАМИ 2.04 CT FLY/VS2 - 2.02 CT FLY/VS2,2.04 CT FLY/VS2 - 2.02 CT FLY/VS2,26000,,Санкт-Петербург
No name,С БРИЛЛИАНТОМ 2.02 СТ E/VS2,2.02 СТ E/VS2,23900,,Санкт-Петербург
No name,С БРИЛЛИАНТОМ 1.50 СТ F/VS1,1.50 СТ F/VS1,15960,,Москва
Mercury,HEART SAPPHIRE 0.55 CT,MR18850WS,3600,,Москва
Chopard,White Gold Happy Diamonds Pendant,79/5747/0-20,3100,,Москва
Stephen Webster,Quartz and diamond set,Stephen Webster set 050324,19500,,Москва
Ювелирные украшения,КОЛЬЕ С БРИЛЛИАНТАМИ 6.06 СТ,6.06 CT,8000,,Санкт-Петербург
Van Cleef & Arpels,PERLÉE SWEET CLOVERS RING,VCARPJMZ00,9740,,Москва
Van Cleef & Arpels,"MAGIC ALHAMBRA LONG NECKLACE, 16 MOTIFS",VCARN19000,27280,,Москва
Stephen Webster,КОЛЬЦО С ГОРНЫМ ХРУСТАЛЕМ,SW,5500,,Москва
Bvlgari,DIVA'S DREAM LARGE RING,40 78 73,12000,,Москва
Jewellery Theatre,THEATRE EARRINGS,THEATRE,3500,,Москва
Boucheron,"QUATRE RADIANT EDITION RING, YELLOW GOLD",JRG01987,9756,,Санкт-Петербург
Messika,Серьги ​​​​​​​MY TWIN XXL HOOPS,11734-PG,13300,,Москва
Chopard,Колье Happy spirit pendant,Happy spirit pendant,6750,,Москва
Chopard,БРАСЛЕТ ICE CUBE,857702-5006,4675,,Москва
No name,Кольцо  2.01ct FY/VVS1,2.01ct FY/VVS1,19500,,Москва
No name,С БРИЛЛИАНТОМ 1.65 СТ G/VS1,1.65 СТ G/VS1,12936,,Санкт-Петербург
No name,С БРИЛЛИАНТОМ 1.00 CT E/VS1,1.00 CT E/VS1,5800,,Санкт-Петербург
No name,С БРИЛЛИАНТОМ 1.70 CT G/SI2,1.70 CT G/SI2,8000,,Санкт-Петербург
No name,С БРИЛЛИАНТОМ 2.14 CT D/SI2,2.14 CT D/SI2,16178,Зарезервировано,
No name,С БРИЛЛИАНТОМ 2.02 СТ F/VS1,2.02 СТ F/VS1,28500,,Москва
No name,С БРИЛЛИАНТОМ 1.51 CT D/SI1,1.51 CT D/SI1,9400,,Москва
No name,С БРИЛЛИАНТОМ 0.90 CT K/VS2,0.90 CT K/VS2,3100,,Москва
No name,С БРИЛЛИАНТОМ 2.01 CT J/SI2,2.01 CT J/SI2,10290,,Москва
No name,С БРИЛЛИАНТОМ 1.50 СТ H/SI2,1.50 СТ H/SI2,7875,,Москва
No name,КОЛЬЦО С БРИЛЛИАНТОМ 2.06 СТ E/VS1,2.06 СТ E/VS1,30282,,Москва
No name,С БРИЛЛИАНТОМ 3.01 СТ J/VVS2,3.01 СТ J/VVS2,34800,,Москва
No name,С БРИЛЛИАНТОМ 2.00 CT G/SI2,2.00 CT G/SI2,16260,,Москва
No name,КОЛЬЦО С БРИЛЛИАНТОМ 1.77 L/VVS1,1.77 L/VVS1,6815,,Москва
No name,С БРИЛЛИАНТОМ 1.50 СТ H/SI1,1.50 СТ H/SI1,7875,,Москва
No name,КОМПЛЕКТ BELLDUC  С ЖЕМЧУГОМ,BELLDUC,12000,,Москва
Mikimoto,MILANO COLLECTION,PEE 729 NDW,11040,,Москва
Bvlgari,ALLEGRA COLOR CORIANDOLI NECKLACE,bvlgari,27000,,Москва
Garrard,BRACELET TUDOR ROSE,GARRARD,20200,,Москва
Ювелирные украшения,"КОМПЛЕКТ С ЖЕМЧУГОМ 16+ММ И БРИЛЛИАНТАМИ 10,03CT","10,03ct",14800,,Москва
No name,"Серьги с Жемчугом 15,2-15,6мм",NNСерьги No NAME с Жемчугом,3600,,Москва
Cartier,PENDANT CHANDRA,Колье Cartier Pendant CHANDRA,10500,,Москва
No name,"СЕРЬГИ C БРИЛЛИАНТАМИ 12,34CT","12,34ct",6000,,Москва
No name,"С БРИЛЛИАНТАМИ 18,3мм И ЖЕМЧУГОМ",Jewelry,5300,,Москва
No name,С ЖЕМЧУГОМ 14мм И БРИЛЛИАНТАМИ,кольцо no name с жемчугом и бриллиантами,3300,,Москва
No name,С ЖЕМЧУГОМ И БРИЛЛИАНТАМИ,0.73 G/VS,1800,,Москва
Boucheron,GRAND MULE RING,Boucheron,2700,,Москва
Damiani,FIORI DARANCIO EARRINGS,20068435,10500,,Москва
Damiani,COCTAIL PEARL & DIAMOND RING,DAMIANI,3700,,Москва
Gianni Lazzaro,PEARL & DIAMOND SET,GL,8700,,Москва
Mikimoto,КОЛЬЕ С БРИЛЛИАНТАМИ,mikimoto,24500,,Москва
Mikimoto,"КОЛЬЦО С ЖЕМЧУГОМ 12,9мм",mikimoto,11840,,Москва
Mikimoto,PEARL DIAMOND & SAPPHIRE SET,PEH7030NSW/PPH7129NSW,10350,,Москва
Mikimoto,PEARL & DIAMOND ROUND PENDANT,09621APE.A0087,8240,,Москва
Mikimoto,"КОЛЬЦО С ЖЕМЧУГОМ ТАИТИ 12,8мм И БРИЛЛИАНТАМИ",кольцо mikimoto,5232,,Москва
Mikimoto,WHITE SOUTH SEA PEARL & DIAMOND BOW PENDANT,PBS11WB,4800,,Москва
Mikimoto,AKOYA CULTURED PEARL AND DIAMOND DROP EARRINGS,PEL 737,3600,,Москва
Mikimoto,CLASSIC EARRINGS,mikimoto,3240,,Москва
Mikimoto,BLACK SOUTH SEA PEARL PENDANT,Mikimoto,2200,,Москва
Mikimoto,С ЖЕМЧУГОМ И БРИЛЛИАНТАМИ,Кулон MIKIMOTO,2160,,Москва
Mikimoto,КОЛЬЦО С ЖЕМЧУГОМ 8 ММ,PRH5460,2025,,Москва
RalfDiamonds,КОМПЛЕКТ С ЖЕМЧУГОМ,PERLRalfDiamonds,5950,,Москва
RalfDiamonds,PEARL & DIAMOND PENDANT,RDP11.90MM,3050,,Москва
RalfDiamonds,"КОЛЬЦО С ЖЕМЧУГОМ 16,2мм И БРИЛЛИАНТАМИ",RD16.2m,3800,,Москва
RalfDiamonds,КОМПЛЕКТ С ЖЕМЧУГОМ 15.5-14.3мм,RalfDiamonds 091124,2750,,Москва
RalfDiamonds,PEARL & DIAMONDS RING,RD,1500,,Москва
Schreiner,"NEO HAUTE JOAILLERIE. OCTOPUS EARRINGS pearl  15,2мм",GIOR010414,10000,,Москва
Utopia,BOUQUET PENDANT,UTOPIA,3600,,Москва
Utopia,"КОМПЛЕКТ С ЖЕМЧУГОМ, САПФИРАМИ И БРИЛЛИАНТАМИ",Комплект UTOPIA,7000,,Москва
Yanush Gioielli,СЕРЬГИ С ЖЕМЧУГОМ И БРИЛЛИАНТАМИ,YE50243PPRL,6500,,Москва
Stefan Hafner,КОЛЬЕ С ЖЕМЧУГОМ И БРИЛЛИАНТАМИ,SH,22000,,Санкт-Петербург
No name,"КОЛЬЦО С САПФИРОМ 3.62 СТ BLUE, SRI LANKA",3.62 CT,5850,,Санкт-Петербург
Mauboussin,EARRINGS WITH DIAMOND,MAUBOUSSIN,7650,,Москва
No name,С БРИЛЛИАНТОМ 2.01 CT F/VVS2,2.01 CT F/VVS2,31000,,Москва
Pasquale Bruni,BON TON,14857R,5560,,Москва
Bvlgari,ASTRALE FULL DIAMOND PAVE PENDANT,bvlgari,6100,,Москва
Loree Rodkin,BONDAGE RING,LOREE RODKIN,6500,,Москва
Loree Rodkin,BONDAGE DIAMONDS  RING,LOREE RODKIN,6500,,Москва
Loree Rodkin,BABY BONDAGE RING,111,4000,,Москва
Loree Rodkin,BANDAGE RING,LOREE RODKIN,4000,,Москва
Carrera y Carrera,,MOSAICOS,2000,,Москва
Pasquale Bruni,AMA EARRINGS,16272BGR,4600,,Москва
Ювелирные украшения,"YANA КУЛОН С МОРГАНИТОМ 9,83CT",Кулон с морганитом,3550,,Москва
Chaumet,ANNEAU,Chaumet Anneau ye,1900,,Ташкент
Dior,DIORETTE FLOWER EARRINGS,DIORETTE FLOWER,2800,,Москва
Dior,КОМПЛЕКТ КОЛЬЦО И ЗАПОНКИ,DIOR,2800,,Москва
Dior,DIOR PRE CATEIAN CORAL DIAMOND GOLD ROSE RING,DIOR,4500,,Москва
Dior,ARCHI DIOR COCOTTE BAGUE RING,Archi,4100,,Москва
Dior,ROSE DIOR PRÉ CATELAN EARRINGS,JROC95006,4800,,Москва
Faberge,КУЛОН С РУБИНАМИ,FABERGEHEART,3200,,Москва
Gavello,КОЛЬЦО С КВАРЦЕМ,Кольцо с кварцем,2900,,Москва
Gavello,СITRINE RING 30.0 CT,Jewelry,3200,,Ташкент
Giorgio Visconti,FLOWER PENDANT,Giorgio Visconti,700,,Ташкент
Grimoldi,PIRATE DIAMOND PAVE RING,GRIMOLDI,4500,,Москва
Mvee Jewellery,"КОЛЬЦО С МОРСКОЙ ЖЕМЧУЖИНОЙ, БРИЛЛИАНТАМИ И САПФИРАМИ",R83573R14260,12500,,Санкт-Петербург
No name,С РУБЕЛЛИТАМИ 4.37 СТ-4.69 СТ VIVID PURPLISH RED/VS,4.37 CT - 4.67 CT,4200,,Санкт-Петербург
De Grisogono,"RUBY RING, WHITE GOLD",B28687,3800,,Санкт-Петербург
Ювелирные украшения,MULTICOLORED SAPPHIRES AND DIAMONDS SET,MULTICOLORED SAPPHIRES AND DIAMONDS SET,4725,,Санкт-Петербург
No name,GIRONA PRIVE DIAMOND EARRINGS 7.03 СТ,GIRONA PRIVE Jewelry,9500,,Москва
Roberto Coin,"CHIC&SHINE HEART BRACELET, DIAMONDS, YELLOW GOLD",RC BRACELET,1900,,Санкт-Петербург
Picchiotti,COGNAC DIAMONDS&DIAMOND EARRINGS,PICCHIOTTI,3900,,Санкт-Петербург
Ювелирные украшения,КОЛЬЕ С БРИЛЛИАНТАМИ 17.90 СТ G/VS1-VS2,17.90 CT,21000,,Санкт-Петербург
No name,С ИЗУМРУДОМ 23.90 СТ И БРИЛЛИАНТАМИ 1.58 СТ,23.90 СТ,12500,,Санкт-Петербург
Carrera y Carrera,MOSAICOS RING,MOSAICOS,3000,,Москва
Tiffany & Co,SCHLUMBERGER SIXTEEN STONE RING,GRP00053,10100,,Москва
Bvlgari,PARENTESI FULL DIAMOND NECKLACE,CL853716,4300,,Санкт-Петербург
Chopard,HAPPY EMOTIONS EARRINGS,839216,9600,,Санкт-Петербург
Crivelli,КОМПЛЕКТ СЕРЬГИ И КУЛОН С БРИЛЛИАНТАМИ,серьги и кулон Crivelli,22400,,Москва
Pasquale Bruni,SISSI EARRINGS,Серьги Pasquale Bruni,2500,,Москва
De Grisogono,POLINA DIAMONDS EARRINGS,11602/01,33600,,Москва
De Grisogono,КОЛЬЦО С БРИЛЛИАНТАМИ,DE GRISOGONO,2500,,Москва
De Grisogono,КОЛЬЦО С БРИЛЛИАНТАМИ,52317/05-13,5100,,Москва
De Grisogono,"MATASSA RING, PINK GOLD",54102/04,7200,,Москва
De Grisogono,С ЧЕРНЫМИ И БЕЛЫМИ БРИЛЛИАНТАМИ,Браслет De Grisogono,7990,,Москва
De Grisogono,CONTRARIO FULL DIAMOND RING,53502/04,10500,,Москва
De Grisogono,ALLEGRA SAPPHIRE EARRINGS,De Grisogono,8100,,Москва
Messika,LUCKY MOVE SM PAVÉ PENDANT,Подвеска MESSIKA,7320,,Москва
Boucheron,QUATRE CLASSIQUE RING,JRG00627,4580,,Санкт-Петербург
Bvlgari,FULL DIAMOND ASTRALE DROP EARRINGS,bvlgari,10500,,Москва
Pasquale Bruni,AMA NECKLACE,16280BGR,5800,,Москва
Verdi Jewellery,СЕРЬГИ С САПФИРАМИ И БРИЛЛИАНТАМИ,A72G,15600,,Москва
No name,С ИЗУМРУДАМИ 6.78 CT - 6.38 CT,6.78 CT - 6.38 CT,17000,,Москва
Ювелирные украшения,КОЛЬЕ С БИРЮЗОЙ,БИРЮЗА,16500,,Москва
Verdi Jewellery,СЕРЬГИ С РОДОЛИТАМИ 10.20 CT,A56E,8500,,Москва
Verdi Jewellery,СЕРЬГИ С РОДОЛИТОМ 9.92 CT,A60E,8500,,Москва
DeRosa,CLASSIC EMERALD 22.83 CT & DIAMOND 1.34 CT BRACELET,B182624177,28900,,Москва
Bvlgari,"B.ZERO1 BRACELET, ROSE GOLD, DIAMONDS",357579,11530,,Москва
Gianni Lazzaro,КОЛЬЦО С БРИЛЛИАНТАМИ,Gianni Lazzaro,6750,,Москва
DeRosa,БРАСЛЕТ С РУБИНАМИ 22.78 CT И БРИЛЛИАНТАМИ 11.06 CT,B16913384,51200,,Москва
DeRosa,БРАСЛЕТ БРАСЛЕТ С РУБИНАМИ 17.63 CT И БРИЛЛИАНТАМИ 11.41 CT,B163529035,47950,,Москва
DeRosa,CLASSIC EMERALD 18.98 CT & DIAMOND 5.96 CT BRACELET,В168624946,32800,,Москва
DeRosa,CLASSIC EMERALD 18.55 CT & DIAMOND 1.45 CT BRACELET,В150720006,23400,,Москва
DeRosa,CLASSIC EMERALD 16.37 CT & DIAMOND 3.19 CT BRACELET,B204519561,21100,,Москва
DeRosa,CLASSIC RUBY 20.02 CT & DIAMOND 1.51 CT BRACELET,В136721536,21000,,Москва
DeRosa,CLASSIC RUBY 16.19 CT & DIAMOND 3.05 CT BRACELET,B13071924,19900,,Москва
DeRosa,ONE DIAMOND ROW BRACELET. ROSE GOLD,В30771797,4600,,Москва
DeRosa,ONE DIAMOND ROW BRACELET. YELLOW GOLD,B31512326,4600,,Москва
Pasquale Bruni,AMORE SET,Amore,3800,,Москва
Chopard,CHOPARDDISSIMO RING,826580-1208,5500,,Москва
DeRosa,"THREE COLOR GOLD BRACELET, GEOMETRIC COLLECTION",B1645002,2900,,Москва
DeRosa,КУЛОН С БРИЛЛИАНТАМИ 5.95 СТ,N1945956,18800,,Москва
DeRosa,КУЛОН С БРИЛЛИАНТАМИ 5.47 СТ,N9187052,13800,,Москва
Ювелирные украшения,КРЕСТ  2.64 CT G-I/VS-SI,2.64 CT G-I/VS-SI,3690,,Москва
DeRosa,DIAMOND EARRINGS 1.01 CT F/VVS2 - 1.00 CT F/VS1,Е6652393,13900,,Москва
DeRosa,RUBY & DIAMOND EARRINGS,E1071837,5900,,Москва
DeRosa,"COCTAIL RING, EMERALD 7.05 CT VIVID GREEN, DIAMONDS 3.81 CT SIZE 54",R1171089,29500,,Москва
DeRosa,КОЛЬЦО С РУБИНОМ 5.03 СТ VIVID RED,R485549,28100,,Москва
DeRosa,ETERNITY RUBY RING 10.47 CT,R4781047,8700,,Москва
DeRosa,"COCTAIL RING, ZIRCON 20.08 CT, DIAMONDS 1.04 CT",R54621119,4300,,Москва
Cartier,BERLINGOT PAVE DIAMOND DOME RING,Berlingot Pave Diamond Dome,18500,,Москва
Adler,"СЕРЬГИ AQUAMARINE 40,00 CT","40,00 CT",8100,,Москва
Cartier,ПОДВЕСКА CACTUS DE CARTIER,B7224562,5500,,Москва
Ювелирные украшения,КОМПЛЕКТ RUBY & SAPPHIRE DIAMOND SET,Ruby & Sapphire Diamond,28600,,Москва
Graff,DIAMOND BUTTERFLY EARRINGS ON FRENCH WIRES,GE,47000,,Москва
No name,"КОЛЬЦО С САПФИРОМ 11.20 СТ BLUE, CEYLON",11.20 СТ,19500,,Санкт-Петербург
Pasquale Bruni,AMORE PENDANT,12147B,3315,,Санкт-Петербург
Pasquale Bruni,PRATO FIORITO RING,PB,2000,,Москва
Harry Winston,PRONG-SET HEART-SHAPED DIAMOND WEDDING BAND,Кольцо Harry Winston,34500,,Москва
Patek Philippe,КОЛЬЦО С БРИЛЛИАНТОВЫМ ПАВЕ NAUTILOS,Кольцо Patek Philippe,6100,,Москва
No name,С ИЗУМРУДОМ 2.10 CT COLOMBIA.,2.10 CT COLOMBIA.,7500,,Москва
Pasquale Bruni,FIGLIA DEI FIORI RING,16040R-11,3800,,Москва
Piaget,BAGUE SOLITAIRE PIAGET POSSESSION,POSSESSION,6300,,Москва
Pasquale Bruni,,Amore,1550,,Москва
Chopard,HAPPY DIAMONDS SET,Chopard SET,21500,,Москва
Carrera y Carrera,WOMAN'S MASKED FACE RING,CYC,2100,,Москва
Tiffany & Co,"КОЛЬЦО С БРИЛЛИАНТОМ 0,61 CT FY/VS","0,61 ct FY/VS",10160,,Москва
Stephen Webster,,SWP,7500,,Москва
Tiffany & Co,RING,TIFFANY & Co,3800,,Москва
Verdi Jewellery,"CROSS PENDANT SMALL MODEL, 1.12 CT",PU4791A,3750,,Москва
No name,КОЛЬЦО С БРИЛЛИАНТОМ 1.23 CT FY/VS2,1.23 CT FY/VS2,12300,,Москва
Mercury,MERCURY FLOWER PENDANT,MP20990WS,14500,,Москва
RalfDiamonds,КОЛЬЦО С ТАНЗАНИТОМ 4.70CT,4.70 CT,6200,,Москва
Roberto Coin,MULTICOLOR NECKLACE,Roberto Coin,12300,,Москва
DeRosa,СЕРЬГИ С БРИЛЛИАНТАМИ 1.50 СТ G/VS1-1.50 CT G/VS2,E3813538,29040,,Москва
Bvlgari,DIAMOND PENDANT 0.54 CT F/VS2,0.54 CT F/VS2,5420,,Москва
Bvlgari,ASTRALE DIAMOND PENDANT,ASTRALE,4900,,Москва
Pasquale Bruni,"GIARDINI SEGRETI EARRINGS, DIAMONDS",15365B,2600,,Москва
Pasquale Bruni,PETIT GARDEN RING,15381B,4180,,Москва
Pasquale Bruni,GIARDINI SEGRETI EARRINGS,16474B,18800,,Москва
No name,С БРИЛЛИАНТОМ 2.51 CT FLY/VVS2,2.51 CT FLY/VVS2,20500,,Москва
Chopard,HAPPY BUTTERFLY PENDANT,79/5929/402-20,9200,,Москва
No name,"MERCURY CLASSIC RING, DIAMOND 3.01 CT H/VS1",MR300WCDT,47000,,Москва
No name,С БРИЛЛИАНТОМ 2.01 CT G/VVS2,2.01 CT G/VVS2,24000,,Москва
Graff,"КОЛЬЦО С БРИЛЛИАНТАМИ 0,92 CT И САПФИРОМ 5,67 CT","5,67 ct",46000,,Москва
Graff,СЕРЬГИ DIAMOND HOOP EARRINGS 16.41CT,16.41ct,45500,Зарезервировано,
Graff,STRAND RUBY AND DIAMONDS EARRINGS,GE20329,38500,,Москва
Graff,DIAMOND KNOT EARRINGS,RGE1400,41600,Зарезервировано,
Hermès,"FINESSE PENDANT, WHITE GOLD",H219310B 00,4600,,Санкт-Петербург
Chimento,КОМПЛЕКТ С БРИЛЛИАНТАМИ,CHIMENTO DIAMOND SET,7900,,Санкт-Петербург
